Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price,Year,Month,Day,Price_tomorrow,Price_change_amount,Price_change,Percent
2019-05-15,0.9453,6.612841997251754e+20,2027.559,162979.116,475,6470,13742.6875,48894301884,8003799,16275386400,13.04,25388,64193538,847606,106084549.09375,106084549.09375,26376.86228667,248.64,2019,5,15,264.47,31.47999999999999,1,12.66
2019-05-16,0.9478,9.0741508028301e+20,2028.509,161412.0335,533,6342,13578.0625,48029862890,8003919,21005575115,13.37,26549,64314061,908208,106098127.15625,106098127.15625,28059.771689013443,264.47,2019,5,16,244.84,15.830000000000041,1,5.99
2019-05-17,0.9434,7.405106592533888e+20,2115.801,170929.3098,541,6439,13784.0625,48547285772,8003791,18212850135,13.07,25690,64419715,810320,106111911.21875,106111911.21875,25980.44034279875,244.84,2019,5,17,233.96,-19.630000000000024,0,-8.02
2019-05-18,0.9378,5.5707929308937277e+20,2162.66,171711.2012,458,6402,13571.125,48021098995,8003697,14709151796,13.19,23032,64519160,735420,106125482.34375,106125482.34375,24829.11784914375,233.96,2019,5,18,260.9,-10.879999999999995,0,-4.65
2019-05-19,0.8998,4.8172383274549123e+20,2115.431,168230.642,485,6386,13589.8125,45914348177,8003718,14046405891,13.24,21899,64621792,752431,106139072.15625,106139072.15625,27691.683925565623,260.9,2019,5,19,252.1,26.93999999999997,1,10.33
2019-05-20,0.9149,5.676870319822509e+20,2094.413,165541.0784,480,6349,13504.25,46419904661,8003556,15523993957,13.32,24951,64713701,860161,106152576.40625,106152576.40625,26761.064512015626,252.1,2019,5,20,254.94,-8.799999999999983,0,-3.49
2019-05-21,0.9225,4.6535780970924415e+20,2059.313,163076.6483,503,6339,13515.1875,46743327954,8003300,12949937514,13.28,23950,64833070,812799,106166091.59375,106166091.59375,27065.983390910624,254.94,2019,5,21,243.46,2.8400000000000034,1,1.11
2019-05-22,0.92,6.408797564652097e+20,2063.611,164945.575,505,6401,13660.0625,47046123182,8003520,16439389013,13.21,25634,64928428,873384,106179751.65625,106179751.65625,25850.522338230625,243.46,2019,5,22,245.6,-11.47999999999999,0,-4.72
2019-05-23,0.9286,5.5252172233805516e+20,2051.025,162420.2795,513,6329,13535.3125,46998393744,8003364,14469157604,13.38,25428,65033545,846724,106193286.96875,106193286.96875,26081.071279525,245.6,2019,5,23,249.61,2.1399999999999864,1,0.87
2019-05-24,0.9039,5.965604551005324e+20,2007.008,159701.1251,483,6392,13599.6875,46180187015,8003451,15059891209,13.21,25641,65142733,904057,106206886.65625,106206886.65625,26510.300978266558,249.61,2019,5,24,251.49,4.010000000000019,1,1.61
2019-05-25,0.8597,4.4460412035116106e+20,2016.154,162225.7339,426,6526,13768.375,44798872647,8002820,12137206615,13.04,23055,65246947,839949,106220655.03125,106220655.03125,26713.432533809064,251.49,2019,5,25,268.26,1.8799999999999955,1,0.75
2019-05-26,0.8278,3.5958624627893024e+20,2014.949,161032.7064,477,6428,13652.5625,42512386843,8002952,10795166754,13.18,21835,65338277,763094,106234307.59375,106234307.59375,28498.41535509937,268.26,2019,5,26,271.83,16.769999999999982,1,6.25
2019-05-27,0.927,6.162382352632693e+20,2084.582000000001,165801.47400000002,479,6393,13584.4375,47388421901,8003552,14709981473,13.21,26746,65446335,941733,106247892.03125,106247892.03125,28881.36449085469,271.83,2019,5,27,271.45,3.569999999999993,1,1.31
2019-05-28,0.9204,5.983398850725596e+20,2038.62,161367.1711,497,6342,13509.5625,46676642604,8003504,15120065441,13.31,25652,65564460,910535,106261401.59375,106261401.59375,28844.657462623443,271.45,2019,5,28,269.6,-0.37999999999999545,0,-0.14
2019-05-29,0.9449,6.65451469598683e+20,2118.881,171496.9579,457,6536,13842.5625,49364278740,8003548,16609583268,12.96,26071,65687052,947509,106275244.15625,106275244.15625,28651.805824525,269.6,2019,5,29,254.45,-1.849999999999966,0,-0.69
2019-05-30,0.9199,6.933429598677402e+20,2144.631,168020.9482,468,6301,13393.5,46363763067,8003653,17362707848,13.41,25711,65787698,891907,106288637.65625,106288637.65625,27045.14385163281,254.45,2019,5,30,267.42,-15.150000000000034,0,-5.95
2019-05-31,0.9143,6.216701570959321e+20,2100.8,169060.8842,477,6476,13752.3125,47333735726,8003470,15875042148,13.09,23397,65925145,870676,106302389.96875,106302389.96875,28427.385125443125,267.42,2019,5,31,264.71,12.970000000000027,1,4.85
2019-06-01,0.9304,5.976929016457762e+20,2112.902,169032.1384,546,6366,13633.875,47362841756,8003587,13503119540,13.25,25187,66121037,956751,106316023.84375,106316023.84375,28142.914671679064,264.71,2019,6,1,269.31,-2.7100000000000364,0,-1.02
2019-06-02,0.8759999999999999,4.211169515187065e+20,2151.619,170485.9048,460,6386,13533.25,44724085449,8003130,10838097166,13.24,24320,66305773,890894,106329557.09375,106329557.09375,28635.613020917808,269.31,2019,6,2,249.61,4.600000000000023,1,1.71
2019-06-03,0.9174,5.309036573840923e+20,2063.523,163195.0397,511,6322,13498.6875,46339809679,8003500,13640935323,13.33,25335,66457950,889067,106343055.78125,106343055.78125,26544.29015355781,249.61,2019,6,3,241.1,-19.69999999999999,0,-7.89
2019-06-04,0.9156,5.3836086886503875e+20,2071.9970000000008,164488.7217,458,6401,13570.375,46829722033,8003444,14336552294,13.25,25298,66563213,891955,106356626.15625,106356626.15625,25642.582566271874,241.1,2019,6,4,246.16,-8.51000000000002,0,-3.53
2019-06-05,0.8969,5.175281719142676e+20,2023.578,162120.4283,524,6398,13664.25,45891214202,8003085,14726678555,13.16,23410,66653053,799392,106370290.40625,106370290.40625,26184.1106864025,246.16,2019,6,5,249.43,5.060000000000002,1,2.06
2019-06-06,0.9197,4.893402772784349e+20,2100.679,168419.0153,475,6452,13699.9375,47440519793,8003419,12778204456,13.1,23387,66769949,824817,106383990.34375,106383990.34375,26535.358711441557,249.43,2019,6,6,249.54,3.2700000000000102,1,1.31
2019-06-07,0.8821,4.538309953743786e+20,2119.226,167649.4198,490,6345,13513.375,44725474230,8003178,13551596264,13.34,22693,66866768,758454,106397503.71875,106397503.71875,26550.433077976875,249.54,2019,6,7,244.4,0.10999999999998522,1,0.04
2019-06-08,0.9101,7.221502194669503e+20,2064.763,163030.2239,485,6337,13481.3125,46050070622,8003465,17865004622,13.3,28245,66938268,992653,106410985.03125,106410985.03125,26006.8447416375,244.4,2019,6,8,231.43,-5.139999999999986,0,-2.1
2019-06-09,0.8726,3.507456387820789e+20,2025.066,159778.6588,449,6368,13495.0625,44396234970,8003098,11772205947,13.3,20388,67032880,715741,106424480.09375,106424480.09375,24629.817428096558,231.43,2019,6,9,247.96,-12.969999999999999,0,-5.6
2019-06-10,0.9118,7.675228409510097e+20,2030.955,163745.7268,519,6447,13756.1875,46980076087,8003466,18767554680,13.05,27708,67106074,963694,106438236.28125,106438236.28125,26392.42506829875,247.96,2019,6,10,245.16,16.53,1,6.67
2019-06-11,0.9271,5.971942721750503e+20,2036.31,161584.9525,464,6392,13558.0,47375191771,8003385,15302451335,13.2,27086,67182793,930038,106451794.28125,106451794.28125,26097.72188599125,245.16,2019,6,11,263.05,-2.8000000000000114,0,-1.14
2019-06-12,0.9165,3.8746239587849804e+20,2029.659,161245.1261,492,6372,13573.75,46666159224,8003026,10704744804,13.27,24645,67267710,860682,106465368.03125,106465368.03125,28005.715060620318,263.05,2019,6,12,255.09,17.890000000000015,1,6.8
2019-06-13,0.9079,3.936404176106072e+20,1999.363,158745.7391,443,6417,13570.1875,46509414778,8003237,12498549026,13.22,22168,67364217,749758,106478938.21875,106478938.21875,27161.712350220936,255.09,2019,6,13,263.76,-7.960000000000008,0,-3.12
2019-06-14,0.9109,5.090561454462568e+20,2004.824,159829.0172,478,6410,13623.625,46682769815,8003512,14507586823,13.17,23694,67450291,825364,106492561.84375,106492561.84375,28088.4781119075,263.76,2019,6,14,269.22,8.669999999999987,1,3.29
2019-06-15,0.9109999999999999,6.500597105853653e+20,2010.443,160137.3641,514,6368,13597.875,46366210294,8003043,16655327552,13.31,26219,67533236,938952,106506159.71875,106506159.71875,28673.588319481874,269.22,2019,6,15,268.53,5.460000000000036,1,2.03
2019-06-16,0.8649,3.876474401168603e+20,2005.505,160811.7646,492,6436,13694.25,44496676798,8003350,11744583227,13.13,23509,67619745,888979,106519853.96875,106519853.96875,28603.776386228437,268.53,2019,6,16,273.92,-0.6900000000000546,0,-0.26
2019-06-17,0.9159999999999999,7.207969448703261e+20,2024.351,161713.7849,522,6380,13639.125,46712422394,8003564,18033291141,13.21,26723,67728150,944094,106533493.09375,106533493.09375,29181.65442824,273.92,2019,6,17,264.51,5.390000000000043,1,1.97
2019-06-18,0.9203,4.862628337750609e+20,2029.071,160000.6762,444,6369,13474.0,46829908104,8003377,14140107747,13.28,24478,67863603,850016,106546967.09375,106546967.09375,28182.738265967808,264.51,2019,6,18,269.01,-9.410000000000025,0,-3.56
2019-06-19,0.922,5.680276388096337e+20,2052.795,163011.8685,464,6397,13566.25,47122430639,8003633,15149051110,13.26,26787,67956476,886054,106560533.34375,106560533.34375,28665.849074802187,269.01,2019,6,19,272.21,4.5,1,1.67
2019-06-20,0.9233,7.773957174412408e+20,2030.28,162069.9412,500,6397,13629.5,47206516738,8003774,19171082160,13.25,28152,68045799,985024,106574162.84375,106574162.84375,29010.552867697188,272.21,2019,6,20,296.03,3.1999999999999886,1,1.18
2019-06-21,0.8532,4.091628903995601e+20,2021.984,159418.4325,480,6332,13467.75,43173945070,8003453,13132476474,13.32,22975,68158248,777627,106587630.59375,106587630.59375,31553.136284667813,296.03,2019,6,21,309.41,23.819999999999993,1,8.05
2019-06-22,0.8151,3.8376141748602025e+20,1995.243,159827.2427,464,6457,13702.5,42055164362,8003178,13079405563,13.11,21933,68268551,758133,106601333.09375,106601333.09375,32983.518472537195,309.41,2019,6,22,307.37,13.380000000000052,1,4.32
2019-06-23,0.8079999999999999,4.021429298569011e+20,2028.399,162318.9054,514,6400,13658.625,41291651320,8002723,12904678821,13.22,22344,68363811,773499,106614991.71875,106614991.71875,32770.250004592184,307.37,2019,6,23,311.22,-2.0400000000000205,0,-0.66
2019-06-24,0.8541,4.7955135569942256e+20,2075.13,166178.5326,483,6436,13681.6875,43949440958,8003039,14343913979,13.1,24260,68482611,809637,106628673.40625,106628673.40625,33184.97573749312,311.22,2019,6,24,316.53,3.8500000000000227,1,1.24
2019-06-25,0.9047,7.205668890500716e+20,2092.173,167034.8124,476,6422,13640.75,46413301200,8004127,18442820009,13.17,26961,68580407,932194,106642314.15625,106642314.15625,33755.49169987781,316.53,2019,6,25,333.76,5.309999999999945,1,1.68
2019-06-26,0.9397,7.038050232219043e+20,2180.015,174451.6268,493,6421,13668.8125,48242921157,8003451,18226501386,13.16,27234,68690081,848601,106655982.96875,106655982.96875,35597.50087565,333.76,2019,6,26,294.07,17.230000000000018,1,5.16
2019-06-27,0.9417,7.73847825111018e+20,2167.92,172580.46600000001,492,6386,13592.5,48078566713,8003713,20536617245,13.26,25364,68802037,814118,106669575.46875,106669575.46875,31368.322058095313,294.07,2019,6,27,309.37,-39.69,0,-13.5
2019-06-28,0.924,7.523161747438945e+20,2128.016,169995.0119,507,6395,13639.6875,47245159451,8003576,17836887762,13.21,28620,68893581,1004170,106683215.15625,106683215.15625,33004.586272889064,309.37,2019,6,28,317.32,15.300000000000011,1,4.95
2019-06-29,0.7588,4.8084850107181885e+20,2189.983,174666.3416,458,6433,13631.375,39003892119,8003111,14969393891,13.18,21175,68986319,733337,106696846.53125,106696846.53125,33857.04334129625,317.32,2019,6,29,290.15,7.949999999999989,1,2.51
2019-06-30,0.7455,4.717333017314789e+20,2187.357,174456.9459,465,6426,13635.0625,38256789901,8003093,16147637271,13.18,20644,69056935,685958,106710481.59375,106710481.59375,30962.046234426558,290.15,2019,6,30,294.17,-27.170000000000016,0,-9.36
2019-07-01,0.8806,7.832613539587726e+20,2164.524,172460.4335,450,6434,13612.875,45307646635,8003569,19512205713,13.16,27639,69134853,951985,106724094.46875,106724094.46875,31395.02686987218,294.17,2019,7,1,291.61,4.020000000000039,1,1.37
2019-07-02,0.8945,5.8640661953867724e+20,2195.023,175169.9131,488,6407,13639.0,45784618464,8003595,15735865298,13.25,26119,69220907,895054,106737733.46875,106737733.46875,31125.79045682219,291.61,2019,7,2,302.17,-2.5600000000000023,0,-0.88
2019-07-03,0.8804,4.174800163253821e+20,2137.119,169411.2432,452,6397,13548.0,44953815609,8002960,13480141945,13.2,23075,69326918,753227,106751281.46875,106751281.46875,32257.034721412183,302.17,2019,7,3,283.1,10.560000000000002,1,3.49
2019-07-04,0.8190000000000001,3.783098123995941e+20,2117.861,168938.6016,481,6411,13630.5625,41952762977,8003076,12364123019,13.21,22679,69425259,747514,106764912.03125,106764912.03125,30225.146596046874,283.1,2019,7,4,287.9,-19.069999999999993,0,-6.74
2019-07-05,0.8375,5.208944793121135e+20,2136.291,169048.8549,458,6379,13527.875,42715588995,8003320,14987264501,13.24,24935,69503626,849080,106778439.90625,106778439.90625,30741.51284900937,287.9,2019,7,5,287.98,4.7999999999999545,1,1.67
2019-07-06,0.8171,4.589579226098196e+20,2160.728,174383.7818,490,6483,13784.375,42335203891,8003160,14142027457,13.04,26562,69595362,754040,106792224.28125,106792224.28125,30754.02474851437,287.98,2019,7,6,306.43,0.08000000000004093,1,0.03
2019-07-07,0.7386,2.9250051773887627e+20,2150.254,171995.4145,429,6482,13692.0625,38243194614,8002639,11147195619,13.06,25644,69700333,582067,106805916.34375,106805916.34375,32728.536945215303,306.43,2019,7,7,313.34,18.44999999999999,1,6.02
2019-07-08,0.8395,5.335390684757152e+20,2135.383,170731.7849,489,6419,13661.8125,43061046372,8003390,15397601493,13.08,30983,69788894,809796,106819578.15625,106819578.15625,33470.84661947937,313.34,2019,7,8,307.89,6.909999999999968,1,2.21
2019-07-09,0.8426,4.4210156341220514e+20,2183.766,174574.86899999998,454,6453,13672.625,43445070569,8003040,13383300658,13.03,23460,69879358,771955,106833250.78125,106833250.78125,32892.88958303906,307.89,2019,7,9,288.64,-5.449999999999989,0,-1.77
2019-07-10,0.809,3.7545097409107106e+20,2197.9770000000008,175227.6061,490,6398,13615.125,41370585703,8002906,12326418288,13.19,22416,69973737,736096,106846865.90625,106846865.90625,30840.27937518,288.64,2019,7,10,268.56,-19.25,0,-6.67
2019-07-11,0.8962,7.317711986539465e+20,2236.779,179304.7615,490,6436,13685.125,46059938470,8003003,17687551350,13.15,28000,70050048,975288,106860551.03125,106860551.03125,28698.4695849525,268.56,2019,7,11,275.41,-20.079999999999984,0,-7.48
2019-07-12,0.8324,4.220405233320829e+20,2269.238,179359.1291,490,6339,13494.625,42144057433,8002879,13888489542,13.38,22371,70152366,726392,106874045.65625,106874045.65625,29434.180914187808,275.41,2019,7,12,268.94,6.850000000000023,1,2.49
2019-07-13,0.6954,3.1064683932834103e+20,2237.792,178738.4731,463,6438,13651.4375,35740368392,8002193,11680585984,13.17,17767,70238269,587283,106887697.09375,106887697.09375,28746.377256393123,268.94,2019,7,13,226.16,-6.470000000000027,0,-2.41
2019-07-14,0.7604,4.0589806071815635e+20,2259.987,182054.5074,435,6525,13781.1875,39643225171,8002783,14577611095,13.0,19199,70319117,613490,106901478.28125,106901478.28125,24176.8383280875,226.16,2019,7,14,228.14,-42.78,0,-18.92
2019-07-15,0.8825,4.976475110364284e+20,2279.064,180056.646,480,6346,13502.25,44732959212,8003230,14426857237,13.32,36630,70426260,743294,106914980.53125,106914980.53125,24391.58365839937,228.14,2019,7,15,198.71,1.9799999999999898,1,0.87
2019-07-16,0.9284,1.0164309102468503e+21,2199.583,174846.4557,550,6318,13545.625,46872912292,8003389,22122486062,13.37,30145,70489299,1003278,106928526.15625,106928526.15625,21247.76743250844,198.71,2019,7,16,211.29,-29.42999999999998,0,-14.81
2019-07-17,0.899,7.407263748782528e+20,2246.232,179646.5336,529,6381,13648.0625,45839158146,8003846,19083353124,13.22,25513,70565526,830029,106942174.21875,106942174.21875,22595.811990679693,211.29,2019,7,17,226.09,12.579999999999984,1,5.95
2019-07-18,0.8161,3.7833594968481215e+20,2244.27,179801.3623,444,6478,13704.75,42200475154,8003031,13195635523,12.98,25430,70651263,667874,106955878.96875,106955878.96875,24181.654676044687,226.09,2019,7,18,221.28,14.800000000000011,1,6.55
2019-07-19,0.8366,5.981784119166825e+20,2200.521,173673.0553,455,6364,13484.1875,42503784373,8003200,17348942255,13.29,24035,70719333,815548,106969363.15625,106969363.15625,23670.180679215,221.28,2019,7,19,228.71,-4.810000000000002,0,-2.17
2019-07-20,0.7194,2.878711591648845e+20,2219.973,177854.7534,418,6504,13706.375,37385012405,8002078,11840097601,13.02,17756,70814148,584085,106983069.53125,106983069.53125,24468.097832492193,228.71,2019,7,20,225.4,7.430000000000007,1,3.25
2019-07-21,0.6762,2.7351975570947696e+20,2200.419,173257.495,400,6403,13486.5,34552918086,8002111,12479706324,13.21,16272,70911714,522416,106996556.03125,106996556.03125,24117.02372944375,225.4,2019,7,21,217.22,-3.3100000000000023,0,-1.47
2019-07-22,0.7331,3.1868340091139274e+20,2163.176,172778.6891,420,6481,13668.25,37882509038,8002490,12142840638,13.07,19019,71009097,640666,107010224.28125,107010224.28125,23244.76091837313,217.22,2019,7,22,212.21,-8.180000000000007,0,-3.77
2019-07-23,0.7295,3.4710145018394444e+20,2197.931,175478.34399999998,421,6477,13665.0625,37709699473,8002730,13450918814,13.03,19176,71109030,606795,107023889.34375,107023889.34375,22711.539557637192,212.21,2019,7,23,216.66,-5.009999999999991,0,-2.36
2019-07-24,0.8676,7.362524115445685e+20,2213.006,176912.3762,471,6436,13663.6875,44545540143,8003837,18814448444,13.1,26210,71185310,907213,107037553.03125,107037553.03125,23190.756239750626,216.66,2019,7,24,219.41,4.449999999999989,1,2.05
2019-07-25,0.9133,7.26772894122952e+20,2208.939,175360.1291,501,6358,13560.8125,46406253490,8003494,17932204080,13.3,27839,71262134,949864,107051113.84375,107051113.84375,23488.084888457182,219.41,2019,7,25,219.23,2.75,1,1.25
2019-07-26,0.8158,3.6085479432933396e+20,2181.236,174397.9111,457,6451,13670.5625,42026126081,8003158,12838413297,13.16,19444,71363320,640260,107064784.40625,107064784.40625,23471.812685382192,219.23,2019,7,26,219.85,-0.18000000000000682,0,-0.08
2019-07-27,0.7988,3.3507028841484426e+20,2244.23,179382.5403,429,6477,13681.0625,41331053427,8002684,11947823376,13.09,17755,71453650,577697,107078465.46875,107078465.46875,23541.200633304692,219.85,2019,7,27,211.15,0.6200000000000045,1,0.28
2019-07-28,0.7959,2.6150747774205913e+20,2227.385,176411.9848,385,6458,13564.5625,41079658842,8002664,10847884346,13.14,17274,71558757,572697,107092030.03125,107092030.03125,22612.482141098444,211.15,2019,7,28,211.52,-8.699999999999989,0,-4.12
2019-07-29,0.8062,3.480353841264057e+20,2228.789,175646.1396,430,6379,13489.625,41064971548,8002799,12397806559,13.27,20132,71651145,676990,107105519.65625,107105519.65625,22654.95951769,211.52,2019,7,29,209.82,0.37000000000000455,1,0.17
2019-07-30,0.8212,3.809407679965356e+20,2245.719,180307.3545,435,6502,13744.1875,42665278458,8003308,12981815912,13.03,20527,71736085,715782,107119263.84375,107119263.84375,22475.763939695626,209.82,2019,7,30,218.7,-1.700000000000017,0,-0.81
