Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price
12/31/2015,0.0286,25067324647301430536,8.543,542.7166,449,5040,26912.03125,452065747,3141595,57661175081,16.97,1057,40566,10301,76140217.84375,76140217.84375,70.8104025946875,0.93
1/1/2016,0.019,15650894936718752380,8.547,526.2007,434,4885,26066.5625,292262422,3141603,54747565393,17.43,885,40701,8233,76166284.40625,76166284.40625,70.8346444978125,0.93
1/2/2016,0.023,19359790811857714750,8.147,528.0765,505,5095,27383.90625,368139389,3141599,53323453178,16.74,954,40850,9164,76193668.3125,76193668.3125,70.860111530625,0.93
1/3/2016,0.0229,19448316682466488056,8.312000000000001,544.8281,529,5134,27675.78125,369359246,3141597,53342341402,16.51,955,41000,9258,76221344.09375,76221344.09375,73.9347037709375,0.97
1/4/2016,0.0251,21310431896313736148,8.334,541.3346,516,5096,27420.625,402593450,3141599,54038066808,16.61,981,41198,9474,76248764.71875,76248764.71875,72.4363264828125,0.95
1/5/2016,0.0667,60356444504277487333,8.306000000000001,548.8214,583,5126,27839.21875,1081639803,3164299,57078526509,16.47,1396,41381,16430,76276603.9375,76276603.9375,72.462773740625,0.95
1/6/2016,0.0778,66533918450161227489,8.423,552.2518,575,5090,27625.46875,1248021662,3153939,53724486418,16.63,1553,41647,17074,76304229.40625,76304229.40625,73.25206023,0.96
1/7/2016,0.0785,65506547602439590264,8.21,526.3401,558,4981,27022.1875,1230019603,3146103,53273537581,16.99,1550,41869,22075,76331251.59375,76331251.59375,72.5146890140625,0.95
1/8/2016,0.0298,26049507544506407175,8.302,550.7067,555,5176,27996.71875,484149867,3141612,53800517545,16.28,1080,42078,10919,76359248.3125,76359248.3125,75.595655829375,0.99
1/9/2016,0.0454,39300517520859971054,8.433,551.6457,553,5099,27595.78125,727791392,3141674,53277018400,16.59,1209,42411,11793,76386844.09375,76386844.09375,75.6229756528125,0.99
1/10/2016,0.0307,26326052773322897092,8.337,538.0286,483,5093,27287.96875,491410995,3141631,53104731714,16.59,1044,42678,10320,76414132.0625,76414132.0625,75.649990741875,0.99
1/11/2016,0.0301,25513565112846124771,8.828,561.5707,389,5107,27005.15625,482297856,3141626,53940328769,16.51,1058,43005,10893,76441137.21875,76441137.21875,80.2631940796875,1.05
1/12/2016,0.0305,25630722267460299100,8.89,541.1136,329,4930,25900.78125,471922007,3141755,54526276152,17.23,1094,43351,10862,76467038.0,76467038.0,94.05445674,1.23
1/13/2016,0.0644,60312609443641457512,8.484,530.6222,402,5002,26535.3125,1023451156,3174885,58256098368,16.93,1423,43579,17665,76493573.3125,76493573.3125,86.437737843125,1.13
1/14/2016,0.0306,26776176405036451541,8.735,553.7419,387,5090,26919.21875,489948500,3141660,55250356301,16.66,1062,43804,10653,76520492.53125,76520492.53125,88.76377133625,1.16
1/15/2016,0.0257,23160124217773726978,8.996,567.1537,363,5084,26797.34375,409950494,3141784,57562550443,16.61,1006,44209,9875,76547289.875,76547289.875,93.3876936475,1.22
1/16/2016,0.0264,22650257057284401829,9.202,574.0822,344,5046,26523.125,418575124,3141697,55150540726,16.79,967,44494,10664,76573813.0,76573813.0,93.42005186,1.22
1/17/2016,0.0204,17039702197228480516,9.068,568.3259,379,5036,26599.84375,323467063,3141705,53477721574,16.76,887,44771,9747,76600412.84375,76600412.84375,100.3465408253125,1.31
1/18/2016,0.0371,30918809979884179006,9.454,591.419,333,5072,26620.15625,591740638,3141706,53945900879,16.71,1057,45167,12916,76627033.0,76627033.0,112.64173851,1.47
1/19/2016,0.0434,35576958227966313784,9.539,584.904,326,4972,26092.8125,678347830,3142004,53767376718,16.93,1107,45486,13420,76653125.8125,76653125.8125,105.014782363125,1.37
1/20/2016,0.022,19013491869610907123,9.414,588.1518,360,5038,26542.5,348032526,3141623,55721616549,16.72,959,45937,10610,76679668.3125,76679668.3125,117.319892518125,1.53
1/21/2016,0.022,20295975834499795383,9.597999999999999,584.1308,295,4963,25919.21875,342268224,3141658,60639283859,16.97,944,46362,10734,76705587.53125,76705587.53125,118.126604798125,1.54
1/22/2016,0.0362,31181325074578597403,9.897,610.6596,324,5007,26255.0,570242575,3146193,56195249052,16.81,1027,46783,13848,76731842.53125,76731842.53125,116.6324006475,1.52
1/23/2016,0.0208,17432803410571133806,10.059,608.8656,302,4928,25769.6875,322444465,3141776,55504259187,17.12,906,47374,11025,76757612.21875,76757612.21875,155.8179528040625,2.03
1/24/2016,0.0261,23730882576743100681,10.133,650.5701,379,5168,27242.96875,423769859,3141605,58951408559,16.39,993,48105,12798,76784855.1875,76784855.1875,161.24819589375,2.10
1/25/2016,0.0474,40191242860806737766,10.33,624.8285,345,4881,25697.03125,726749777,3141736,56752420983,17.31,1335,48925,17121,76810552.21875,76810552.21875,192.026380546875,2.50
1/26/2016,0.0416,37898057547576072726,10.610999999999999,672.8732,327,5152,26989.21875,673354229,3141650,58955359850,16.37,1228,49844,16511,76837541.4375,76837541.4375,176.72634530625,2.30
1/27/2016,0.0631,56860146719716907969,10.82,663.7333,317,4983,26100.78125,988064305,3141823,58687046251,16.96,1566,50637,18747,76863642.21875,76863642.21875,186.010014169375,2.42
1/28/2016,0.0477,41356011041144648852,10.449000000000002,652.1991,334,5059,26564.6875,757796542,3141716,56180261528,16.96,1424,51643,16765,76890206.90625,76890206.90625,196.0700276109375,2.55
1/29/2016,0.0423,37410343427461486224,10.883,670.1196,339,4981,26160.46875,662122614,3141700,59508641167,17.27,1308,52611,16395,76916367.375,76916367.375,185.36844537375,2.41
1/30/2016,0.0347,35429282168080463040,10.876,668.8032,296,5017,26193.125,547033880,3141702,67198755701,17.11,1179,53598,14661,76942560.5,76942560.5,186.970422015,2.43
1/31/2016,0.0345,33883769366783898846,10.696,646.7083,352,4872,25681.875,528433090,3141694,66544976813,17.63,1135,54494,14166,76968242.375,76968242.375,169.330133225,2.20
2/1/2016,0.0297,32539227416216587495,10.917,679.1845,360,5015,26431.25,467975052,3141687,66170097350,16.96,1081,55186,14199,76994673.625,76994673.625,167.07844176625,2.17
2/2/2016,0.0298,29462927838445742070,10.674000000000001,648.4793,294,4955,25868.4375,463852720,3141681,65763607541,17.15,1077,55768,14291,77020542.0625,77020542.0625,188.700328053125,2.45
2/3/2016,0.0278,27729175477288151003,10.857000000000001,696.9209,347,5199,27297.96875,454011879,3141616,64138762372,16.36,1060,56445,14274,77047840.03125,77047840.03125,194.9310352790625,2.53
2/4/2016,0.0308,32717501856642223868,11.114,694.2255,335,5062,26562.34375,490608958,3141737,73409019027,16.8,1087,57050,14371,77074402.375,77074402.375,198.08121410375,2.57
2/5/2016,0.0336,38974371493185273232,11.175999999999998,698.6372,355,5046,26558.59375,532003821,3141759,68267066894,16.84,1117,57863,15249,77100960.96875,77100960.96875,198.1494696896875,2.57
2/6/2016,0.0965,240782836139497540152,10.867,674.6478,377,4987,26345.78125,1516518359,3148709,131916789237,17.05,1678,58402,31418,77127306.75,77127306.75,195.1320860775,2.53
2/7/2016,0.0285,53120733907433247770,11.05,693.3343,334,5087,26684.6875,456085675,3141675,81674346130,16.69,1026,58925,14264,77153991.4375,77153991.4375,231.4619743125,3.00
2/8/2016,0.0282,37812427358868402303,11.54,723.2448,344,5071,26655.0,449250211,3141641,80464718771,16.75,1034,59593,14719,77180646.4375,77180646.4375,243.8908427425,3.16
2/9/2016,0.0289,50166925483712683867,11.245,699.4473,319,5055,26471.09375,459451796,3141802,124510154916,16.92,1032,60346,15517,77207117.53125,77207117.53125,290.2987619175,3.76
2/10/2016,0.0315,58884244371348296342,11.659,718.0474,360,4961,26161.25,490191172,3141830,141417210581,17.26,1106,61635,17141,77233278.78125,77233278.78125,335.9647626984375,4.35
2/11/2016,0.0433,46523547266425745299,11.994000000000002,747.5285,366,5019,26477.8125,682060218,3141718,66426480457,17.02,1280,63947,21440,77259756.59375,77259756.59375,492.917247068125,6.38
2/12/2016,0.0342,33065545419009687145,11.552999999999999,720.7269,357,5033,26502.03125,540874146,3141698,62799761220,16.99,1171,65483,18109,77286258.625,77286258.625,407.29858295375,5.27
2/13/2016,0.0396,36118585709597310658,12.097000000000001,766.029,378,5093,26881.5625,634287258,3141725,57729244744,16.82,1222,66901,19327,77313140.1875,77313140.1875,403.57459177875,5.22
2/14/2016,0.0328,27773044299706597294,12.497,775.2691,370,4990,26329.0625,514552660,3141778,53479540613,17.03,1140,68010,16624,77339469.25,77339469.25,402.1652401,5.20
2/15/2016,0.0349,30725342958734838838,12.875,794.6889,358,4975,26225.3125,545779880,3141706,56788416456,17.2,1127,68996,17159,77365694.5625,77365694.5625,403.84892561625,5.22
2/16/2016,0.0373,33294520810596814615,12.696,789.694,349,5025,26445.78125,589465103,3141729,55814592783,17.02,1128,69956,17549,77392140.34375,77392140.34375,328.9165964609375,4.25
2/17/2016,0.0474,41019393677163280957,12.722000000000001,770.0884,373,4857,25672.03125,724546098,3143592,54601880947,17.5,1265,70919,19990,77417812.375,77417812.375,298.8327557675,3.86
2/18/2016,0.0343,29269923354896102421,12.182,750.9481,327,4999,26214.84375,538282068,3141782,54513971078,17.1,1109,71720,16969,77444027.21875,77444027.21875,337.65595867375,4.36
2/19/2016,0.0415,37036003294327345719,12.651,794.8141,395,5033,26655.46875,656406787,3141756,54608221632,16.91,1157,73097,18412,77470682.6875,77470682.6875,344.744537959375,4.45
2/20/2016,0.0315,26791644896446060433,12.814,800.292,345,5051,26560.78125,499477626,3141824,53778238540,16.83,1046,73761,16714,77497243.46875,77497243.46875,338.6629539584375,4.37
2/21/2016,0.032,28140680307967496994,12.959000000000001,808.8832,338,5055,26536.5625,507918522,3141902,54255151037,16.81,1051,75500,17119,77523780.03125,77523780.03125,358.9351015446875,4.63
2/22/2016,0.0346,32549111059549815952,13.432,844.5991,330,5103,26757.8125,554402169,3142258,59577980579,16.68,1090,76417,18190,77550537.84375,77550537.84375,434.283011925,5.60
2/23/2016,0.0993,94164366247646313588,13.784,849.5091,356,4969,26170.0,1552859093,3142409,61016867321,17.0,1117,77363,18482,77576707.84375,77576707.84375,442.187234709375,5.70
2/24/2016,0.0563,52032071341041992175,13.623,846.5788,340,5029,26426.875,893246284,3143956,58177356219,16.89,1109,78179,19540,77603134.71875,77603134.71875,483.4675292978125,6.23
2/25/2016,0.0353,31612843090259588075,13.574000000000002,855.9038,320,5128,26823.75,568292172,3141897,57464169480,16.51,1114,79187,19503,77629958.46875,77629958.46875,460.3456537196875,5.93
2/26/2016,0.0605,50861640425641361867,14.049000000000001,881.5024,366,5055,26654.0625,961624302,3143521,54600904591,16.76,1289,80568,21068,77656612.53125,77656612.53125,468.2693735634375,6.03
2/27/2016,0.034,28374744694627182226,14.565,896.6538,327,4992,26199.84375,532969743,3141967,54108259575,16.95,1102,81372,18981,77682812.375,77682812.375,490.17854608625,6.31
2/28/2016,0.0332,29358720800308190806,14.737,915.9603,341,5029,26422.03125,524028419,3141769,54072562583,16.8,1091,82742,19063,77709234.40625,77709234.40625,505.110023640625,6.50
2/29/2016,0.0385,32944190213807785570,14.937000000000001,885.9939,305,4820,25229.53125,583141365,3141964,58416492222,17.47,1175,84582,20358,77734463.9375,77734463.9375,493.613846003125,6.35
3/1/2016,0.0371,33950840330552244042,14.453,900.4969,331,5052,26481.09375,588897890,3142423,59690933816,16.58,1157,86447,21778,77760945.03125,77760945.03125,590.2055727871875,7.59
3/2/2016,0.0382,39078762637878354220,14.99,939.1247,327,5086,26644.21875,610077143,3142665,67322497890,16.58,1199,88628,23562,77787589.25,77787589.25,676.752026475,8.70
3/3/2016,0.0411,35332731090065564580,15.599,957.2282,288,5014,26111.25,664818999,3242101,56545945782,16.71,1248,90921,24837,77813700.5,77813700.5,727.558099675,9.35
3/4/2016,0.0292,33963179590731944454,16.141,982.6566,266,4994,25885.3125,684182604,4695527,53626100171,16.87,1249,93327,24287,77839585.8125,77839585.8125,775.2822746925,9.96
3/5/2016,0.034,33898152810303794050,16.473,1030.3311,266,5138,26582.1875,823063642,4709277,47489912177,16.32,1314,96435,27115,77866168.0,77866168.0,856.5278480000001,11.00
3/6/2016,0.0385,37692122626381833535,17.342,1036.7243,258,4907,25399.6875,839897699,4438141,47260765636,17.17,1366,99307,27661,77891567.6875,77891567.6875,855.24941320875,10.98
3/7/2016,0.0353,30377257627256356269,17.164,1047.5369,247,5026,25985.46875,665621532,3875339,50440843854,16.8,1218,101184,23271,77917553.15625,77917553.15625,740.216754984375,9.50
3/8/2016,0.0307,33347463941224012892,17.492,1060.2446,220,5017,25823.125,724565328,4711522,53596473626,16.76,1242,103555,24104,77943376.28125,77943376.28125,770.08055765875,9.88
3/9/2016,0.0307,26064171432983223515,17.867,1080.6917,237,4989,25743.28125,722145124,4712467,38089619702,16.81,1279,105944,24557,77969119.5625,77969119.5625,900.543330946875,11.55
3/10/2016,0.0281,20346662047372321337,18.006,1124.5588,200,5196,26627.5,688871222,4712870,30204433047,16.18,1222,108347,24814,77995747.0625,77995747.0625,866.532749864375,11.11
3/11/2016,0.0271,19247904795592964849,18.682000000000002,1152.2742,264,5065,26302.5,646851762,4712904,29035652694,16.68,1211,109835,23124,78022049.5625,78022049.5625,877.748057578125,11.25
3/12/2016,0.0339,24293925277265427607,19.655,1215.6928,321,5023,26370.15625,802737599,4712924,29197411911,16.75,1385,111755,27887,78048419.71875,78048419.71875,1034.1415612734377,13.25
3/13/2016,0.0343,25641714776873214637,20.15,1291.2983,351,5186,27250.46875,838358312,4712904,30820960382,16.08,1392,113690,28127,78075670.1875,78075670.1875,1171.1350528125,15.00
3/14/2016,0.0397,27788708533134811722,20.066,1246.4302,259,5108,26407.96875,956222024,4712957,28509995013,16.53,1501,115840,28528,78102078.15625,78102078.15625,976.275976953125,12.50
3/15/2016,0.032,24012965397747022790,17.572,1295.5505,391,5979,31223.59375,903071543,4713075,26342144976,14.09,1318,117680,29273,78133301.75,78133301.75,1022.7649199075,13.09
3/16/2016,0.0314,23872785945399801169,17.778,1322.2236,401,6025,31490.15625,892420435,4713327,25523949148,14.01,1316,119290,27596,78164791.90625,78164791.90625,1009.88911142875,12.92
3/17/2016,0.0359,31668098021290349295,18.039,1369.4014,477,6082,32024.53125,1028386837,4714210,27708932990,13.82,1421,120974,33531,78196816.4375,78196816.4375,871.11253511375,11.14
3/18/2016,0.0336,27432688683182590705,18.3,1354.7364,434,5962,31287.1875,944417594,4713155,26302902480,14.08,1403,122851,31821,78228103.625,78228103.625,840.95211396875,10.75
3/19/2016,0.044,44285379641552049135,18.652,1419.6017,494,6082,32078.4375,1260165166,4713287,29326753003,13.7,1494,124108,34779,78260182.0625,78260182.0625,825.644920759375,10.55
3/20/2016,0.0407,35728853851607730408,19.423,1450.4615,425,6027,31595.15625,1157109905,4713325,26655411712,13.9,1446,125636,32447,78291777.21875,78291777.21875,787.615278820625,10.06
3/21/2016,0.0393,32462389073761272323,19.269000000000002,1430.1956,419,5994,31382.96875,1109953099,4713399,26198708915,14.01,1498,127167,32511,78323160.1875,78323160.1875,937.528227444375,11.97
3/22/2016,0.0392,26139489102832785219,19.567999999999998,1466.4437,404,6071,31711.875,1121742299,4713157,23516912695,13.85,1514,128345,32890,78354872.0625,78354872.0625,858.769397805,10.96
3/23/2016,0.0435,32658298331512616844,18.766,1389.2046,422,5974,31294.0625,1225594298,4713319,24515668491,14.04,1529,129689,31786,78386166.125,78386166.125,963.36598167625,12.29
3/24/2016,0.0565,41409782633873791935,19.801,1505.2497,467,6101,32071.09375,1626133605,4714155,24817035022,13.71,1862,130970,36947,78418237.21875,78418237.21875,872.7949802446875,11.13
3/25/2016,0.0459,40354891825072786153,20.872,1574.3074,451,6066,31889.84375,1312008358,4713540,28125320881,13.78,1621,132066,36762,78450127.0625,78450127.0625,838.631858298125,10.69
3/26/2016,0.0462,35056420511198042968,21.414,1620.192,442,6095,31935.3125,1332524164,4722269,25100050063,13.72,1538,133107,36646,78482062.375,78482062.375,863.302686125,11.00
3/27/2016,0.029,19209907756839878570,21.976999999999997,1641.9153,409,6046,31630.78125,825632165,4713640,23366025518,13.85,1261,134131,29974,78513693.15625,78513693.15625,824.393778140625,10.50
3/28/2016,0.0419,26382126085586843793,21.768,1608.6662,386,5999,31306.5625,1184635969,4713570,23293862605,14.05,1568,135514,33613,78544999.71875,78544999.71875,909.551096743125,11.58
3/29/2016,0.0346,23912789886571370634,22.514,1670.8109,402,6010,31437.8125,979937403,4713614,24748798767,13.98,1389,137297,33915,78576437.53125,78576437.53125,921.7016122415623,11.73
3/30/2016,0.0464,37377481423068797583,22.822,1712.2136,435,6047,31700.46875,1322684855,4713691,29356903690,13.86,1572,139755,36767,78608138.0,78608138.0,933.86467944,11.88
3/31/2016,0.0382,25021663298129122120,23.889,1769.0299,377,6021,31388.90625,1083408441,4713832,23943731847,13.95,1405,141814,32259,78639526.90625,78639526.90625,897.2770020003125,11.41
4/1/2016,0.0379,24237409893808492373,23.749000000000002,1789.7099,430,6081,31884.6875,1086582845,4713679,23089731009,13.75,1493,142900,33320,78671411.59375,78671411.59375,914.9485168353124,11.63
4/2/2016,0.0283,18065663950977857507,23.52,1726.9503,408,5936,31081.25,790470279,4713890,22939736669,14.12,1235,144015,29358,78702492.84375,78702492.84375,913.7359419159377,11.61
4/3/2016,0.0282,17936872868590196702,24.296,1825.8351,458,6035,31729.6875,801995961,4713803,22705288437,13.91,1245,144966,29588,78734222.53125,78734222.53125,911.742296911875,11.58
4/4/2016,0.039,24869415920255448877,25.246,1909.2179,448,6086,31953.125,1117941655,4713616,23071306359,13.8,1502,146172,34907,78766175.65625,78766175.65625,874.304549784375,11.10
4/5/2016,0.045,28606927282586795197,25.706,1918.4151,415,6033,31574.84375,1282980842,4724565,22855001812,13.94,1528,147380,39173,78797750.5,78797750.5,818.708627695,10.39
4/6/2016,0.0334,21679132762523199979,25.666999999999998,1894.4371,373,6004,31262.65625,946603089,4713800,23774218158,14.07,1337,148499,32078,78829013.15625,78829013.15625,850.5650519559375,10.79
4/7/2016,0.0341,21412719486920403062,24.64,1812.6601,403,5953,31167.34375,957476321,4713527,22920002717,14.16,1404,149643,31893,78860180.5,78860180.5,794.91061944,10.08
4/8/2016,0.039,25167538266033358131,26.14,1973.1984,420,6102,31914.375,1120960125,4714016,23663537901,13.81,1541,150453,34010,78892094.875,78892094.875,768.4090040825,9.74
4/9/2016,0.0316,19998059997122386662,26.843000000000004,1959.8205,375,5933,30913.59375,882969880,4714039,23374699345,14.12,1318,151383,31923,78923008.46875,78923008.46875,722.93475757375,9.16
4/10/2016,0.0295,19447012947676659869,27.084,2036.3026,431,6065,31781.71875,843594204,4713934,23678330657,13.82,1281,152608,32237,78954790.1875,78954790.1875,694.80215365,8.80
