Date(UTC),TransactionFee,Blocksize,BlockDifficulty,NetworkHash,TxGrowth,AddressCount,Ethersupply2,EtherPrice
1/23/2018,1439104280078006556759,25079,2399.2870000000003,196608.2455,928494,24467661,97169529.5,984.47
1/24/2018,1292593054752972467299,24566,2459.967,201694.5298,913668,24692670,97190104.90625,1061.78
1/25/2018,1058460297722427697956,23671,2507.603,203394.4979,788515,24832441,97210444.34375,1046.37
1/26/2018,958758910850724263282,26059,2500.853,203454.7751,953429,25009246,97230845.375,1048.58
1/27/2018,816463979895030220521,22450,2485.341,202106.5578,831992,25148337,97251266.5625,1109.08
1/28/2018,887823405460725630962,24197,2500.394,204748.658,889104,25307483,97271829.875,1231.58
1/29/2018,1275091188892739898843,25248,2591.382,213099.1585,936845,25459912,97292386.625,1169.96
1/30/2018,1062581044814676638643,25224,2596.25,210494.5728,906578,25635007,97312691.5625,1063.75
1/31/2018,1068648284563711239394,24902,2626.765,215826.4032,877284,25797918,97333229.9375,1111.31
2/1/2018,1550754475171311530943,26328,2666.119,221004.0257,1008759,25960067,97353772.0625,1026.19
2/2/2018,1202446581711127507322,26186,2711.47,224386.69,981133,26138087,97374413.65625,917.47
2/3/2018,887378180489834484329,22592,2765.665,223750.0072,814486,26279977,97394732.75,970.87
2/4/2018,844771117177603385853,22742,2759.422,223628.198,800876,26424819,97415048.1875,827.59
2/5/2018,873209993830719855020,24175,2786.2470000000003,229317.1819,875761,26570206,97435682.0,695.08
2/6/2018,925671715837918531901,24934,2787.077,226643.546,888219,26723286,97456063.625,785.01
2/7/2018,850591810780425278282,22972,2837.218,232001.6424,818625,26856354,97476497.375,751.81
2/8/2018,654747657376654762391,20093,2821.72,229493.3998,681344,26961829,97496881.71875,813.55
2/9/2018,702094308269009454707,22095,2877.238,232843.1343,789807,27090451,97517153.84375,877.88
2/10/2018,761995777804930151045,22121,2834.4590000000003,234466.2002,848390,27237485,97537841.5625,850.75
2/11/2018,646192856431445452291,20982,2950.7490000000003,236401.4541,773496,27365692,97557965.84375,811.24
2/12/2018,642814524280485215530,22178,2943.7329999999997,241154.4129,829020,27514536,97578451.8125,865.27
2/13/2018,631470109460300672230,20432,2971.5609999999997,242643.0985,745822,27636135,97598896.25,840.98
2/14/2018,642037200275274564971,21848,2952.817,236293.682,746384,27756440,97618948.8125,920.11
2/15/2018,634597078790457506176,21805,2892.302,238380.589,777318,27887219,97639557.21875,927.95
2/16/2018,601582134922607254221,20711,2991.223,243106.1504,704758,28004368,97659929.46875,938.02
2/17/2018,678768793334739828202,21891,2973.719,243542.0698,772079,28121163,97680480.59375,974.77
2/18/2018,766145047919865922075,20735,3003.822,243539.0262,756092,28226493,97700826.6875,913.9
2/19/2018,656179260443436593806,21811,2976.958,242911.4767,811384,28350793,97721251.4375,939.79
2/20/2018,745416963641881496807,24413,2932.875,239653.9119,886897,28480334,97741658.75,885.52
2/21/2018,741308287976547281988,23307,2911.4359999999997,241642.47,850504,28585465,97762331.1875,840.1
2/22/2018,614720011616644790837,21747,2981.197,243671.4308,761893,28680956,97782732.40625,804.63
2/23/2018,626411385520844402743,20793,2967.712,245866.6703,733084,28775344,97803398.65625,854.7
2/24/2018,626790309264322518916,21265,2974.925,244536.0463,732861,28856925,97823879.65625,833.49
2/25/2018,548954074265911231622,20566,3096.446,250331.8931,690582,28933793,97844094.6875,840.28
2/26/2018,546312001807188308268,21652,3030.533,247528.6317,737453,29035941,97864430.0,867.62
2/27/2018,564395121085297778998,20964,2978.7670000000003,243300.4607,694583,29143407,97884842.75,871.58
2/28/2018,749088778484977121980,21593,3052.5679999999998,252048.8658,720368,29244590,97905411.875,851.5
3/1/2018,571259398160711421777,20663,3103.058,253200.9448,684404,29342159,97925799.03125,869.87
3/2/2018,734409679953660464312,22550,3077.244,255012.3761,744666,29441465,97946474.0,855.6
3/3/2018,508960376279591569121,21173,3190.815,260398.6003,673465,29532061,97966909.8125,855.65
3/4/2018,553921798490833112829,20794,3140.164,253539.203,643241,29606571,97987130.09375,864.83
3/5/2018,633967897090789707539,22566,3135.2259999999997,254483.1024,752756,29698652,98007449.46875,849.42
3/6/2018,516093938893652731544,21623,3118.4109999999996,255139.4372,712591,29795196,98027893.625,815.69
3/7/2018,610123386230881750207,22824,3194.2490000000003,263414.6349,783757,29898169,98048510.5625,751.13
3/8/2018,540633566535207195133,21478,3237.862,262514.1983,690139,29990051,98068810.90625,698.83
3/9/2018,500781516992979558637,20374,3155.884,256561.6774,650058,30085221,98089185.21875,726.92
3/10/2018,397480635309803042138,18862,3166.735,259056.4904,591377,30172018,98109651.125,682.3
3/11/2018,361572810783516851604,18612,3148.8909999999996,257997.7068,608899,30244635,98130178.8125,720.36
3/12/2018,513422000331515920608,21668,3190.9809999999998,259747.3582,677908,30320043,98150539.25,697.02
3/13/2018,391731498948579854369,20946,3176.6890000000003,259172.212,699093,30409537,98170920.875,689.96
3/14/2018,421588644264632603220,20106,3135.698,256444.9328,671198,30505408,98191332.40625,613.15
3/15/2018,393576583529218744485,20056,3160.925,259568.9864,654531,30599235,98211826.71875,610.56
3/16/2018,420405332256286036893,19502,3273.4120000000003,268730.4354,654584,30687507,98232360.125,600.53
3/17/2018,312269060195462190619,17376,3261.562,266964.9124,593203,30756717,98252774.0,549.79
3/18/2018,363787779257323383601,20197,3265.5679999999998,264836.0208,684094,30844131,98273107.0625,537.38
3/19/2018,377053890281894596370,20642,3287.244,265871.0509,703891,30927180,98293416.96875,555.55
3/20/2018,379918837075470956713,20067,3281.437,267110.5194,661791,31009221,98313827.28125,557.57
3/21/2018,442726380124657663598,20630,3261.2790000000005,263506.8368,697872,31105483,98334125.1875,559.91
3/22/2018,426379987300774751911,17883,3225.445,263150.0403,619453,31201994,98354609.09375,539.89
3/23/2018,450096131193212576042,18847,3284.345,264344.1817,677103,31317435,98374840.53125,543.83
3/24/2018,380876658324464577546,16599,3218.7490000000003,262566.4697,613203,31405365,98395365.21875,520.16
3/25/2018,333965328266451240131,14982,3264.5679999999998,263810.3782,526372,31479764,98415695.28125,523.01
3/26/2018,434589110834609434746,17841,3333.441,270957.8644,626615,31561427,98436127.8125,486.25
3/27/2018,360733891105136238976,17230,3274.586,264771.4928,584055,31634286,98456397.96875,448.78
3/28/2018,367473352732869271841,17283,3258.303,264397.7036,579858,31693884,98476750.90625,445.93
3/29/2018,388418603829586580887,17508,3183.492,259874.6018,583673,31758488,98497151.09375,383.9
3/30/2018,353292965848521851638,18457,3211.9509999999996,262829.8108,633616,31834107,98517644.46875,393.82
3/31/2018,281163320479824931316,17025,3189.0759999999996,259223.1258,584396,31895242,98538107.9375,394.07
4/1/2018,250986521768595069414,15893,3239.618,259619.4056,545141,31971213,98558310.3125,378.85
4/2/2018,308536535493142761883,16871,3197.8790000000004,259753.6379,598505,32052702,98578775.5625,384.68
4/3/2018,332168332064339794709,19076,3130.3259999999996,253904.2585,645977,32145055,98599165.15625,415.93
4/4/2018,283251214704586114607,18676,3176.982,256180.9285,628441,32259224,98619464.84375,378.65
4/5/2018,488359096954945043288,19496,3151.2259999999997,257751.3129,695871,32388636,98640064.25,381.36
4/6/2018,352355026596937228834,17769,3256.2,264227.025,647981,32511990,98660497.25,370.35
4/7/2018,242705023866295812552,15831,3235.885,259807.1339,535865,32602934,98680750.25,384.98
4/8/2018,282433505171212046207,17233,3191.373,257932.3909,595733,32695521,98701110.59375,400.72
4/9/2018,307438390275924637340,18630,3088.9640000000004,249655.5258,609799,32781580,98721405.21875,399.02
4/10/2018,292820208814272275018,17582,3135.8579999999997,255877.335,571388,32861102,98741940.3125,415.65
4/11/2018,326021987300329802176,18496,3146.615,253513.7145,609102,32943208,98762176.71875,430.42
4/12/2018,378876589769982915613,21244,3131.514,252079.5961,692606,33033347,98782375.4375,493.95
4/13/2018,442272519664336551117,21136,3085.986,254808.1705,730344,33131706,98803008.59375,494.96
4/14/2018,317022299922293383113,18148,3132.315,255080.6519,611188,33212094,98823397.25,502.79
4/15/2018,293300030526337773382,18672,3137.467,255100.7545,619985,33292753,98843794.0625,534.15
4/16/2018,333970774931710310111,20768,3113.712,256052.3846,664402,33380441,98864379.40625,511.67
4/17/2018,359839165635726830096,22300,3132.796,255808.7177,742823,33473548,98884763.28125,503.03
4/18/2018,421581471854276217448,22474,3078.159,249352.2209,703293,33572707,98905014.78125,525.78
4/19/2018,445072974679742331215,25206,3098.361,256511.2913,814318,33678767,98925677.9375,567.25
4/20/2018,445012554683672062586,26386,3070.112,250405.9833,832220,33789195,98946026.1875,617.16
4/21/2018,347810312738837118592,21672,3168.2459999999996,259913.5162,746104,33941430,98966565.78125,605.17
4/22/2018,357656973437309746603,23074,3146.736,256619.2584,748858,34067461,98987019.03125,621.33
4/23/2018,390663517807491230834,24241,3181.241,260832.2833,802870,34178512,99007495.15625,644.13
4/24/2018,478509636834001687673,25599,3132.0809999999997,255641.5849,816357,34292473,99027867.40625,703.35
4/25/2018,455279846455671350122,25145,3129.3059999999996,257805.5643,799014,34384021,99048454.53125,617.73
4/26/2018,463462968986037080876,24705,3213.1809999999996,267393.1962,793873,34463918,99069254.9375,661.45
4/27/2018,486780280197732099486,24120,3152.285,257910.9333,764479,34546369,99089624.84375,643.33
4/28/2018,518979361455005521734,24555,3128.8559999999998,254255.7956,775321,34616372,99109892.84375,683.02
4/29/2018,546699467868222445958,24654,3190.83,265643.9588,756651,34686804,99130623.59375,689.31
4/30/2018,566570331846045134482,25891,3196.316,264176.9608,778133,34768458,99151171.4375,670.04
5/1/2018,444819094055217669908,24618,3113.973,256434.1957,713839,34846384,99171622.53125,670.81
5/2/2018,476351338422062569647,25626,3111.333,261978.5703,787722,34929272,99192491.9375,686.74
5/3/2018,569749608277279642436,26338,3164.594,263056.9143,839586,35025398,99213102.78125,777.62
5/4/2018,545712357893820718879,27766,3202.7940000000003,266084.0108,1000526,35111424,99233695.34375,784.21
5/5/2018,428660254429505399403,24103,3242.196,270333.0862,789261,35196848,99254410.625,816.58
5/6/2018,383374428815809201176,22388,3271.982,270847.4157,691273,35298381,99275034.96875,790.39
5/7/2018,443728234107876048389,23088,3327.78,276583.217,789863,35408757,99295755.78125,752.4
5/8/2018,496310278441737879337,23859,3343.5690000000004,273677.2789,820098,35515507,99316134.21875,747.79
5/9/2018,522481470500627035482,24510,3268.429,270175.0286,831127,35619892,99336661.34375,751.27
5/10/2018,737346626030821044456,26750,3279.764,270049.063,854827,35712700,99357126.875,723.61
5/11/2018,721751162327102452778,25118,3285.212,273083.2403,826099,35812675,99377788.15625,677.8
5/12/2018,498479457735749796421,23752,3367.0820000000003,278875.4553,788487,35903368,99398399.09375,683.64
5/13/2018,522063870818825536181,23520,3397.01,278287.478,762439,35993205,99418843.90625,729.34
5/14/2018,667493522521262464200,25932,3322.1690000000003,273117.6599,801788,36081437,99439236.125,727.41
5/15/2018,673498366946973774344,24792,3262.634,269469.4111,779210,36172998,99459801.5,705.64
5/16/2018,718126049678287303931,24743,3286.345,269830.24,807257,36272458,99480236.46875,706.72
5/17/2018,790210562435026283569,24608,3280.926,272613.0226,835761,36380352,99500888.75,668.38
5/18/2018,747660402489322935430,24643,3236.627,270655.4582,831831,36491285,99521581.71875,693.57
5/19/2018,663303937890432455945,24459,3250.212,272017.1413,846288,36605325,99542291.09375,696.05
5/20/2018,604615806852184105347,23759,3307.965,275816.8568,777283,36692641,99562948.90625,715.15
5/21/2018,683188824939211858567,25580,3341.722,278244.772,802211,36787706,99583657.8125,696.73
5/22/2018,769998110969073922024,25326,3323.281,275055.3865,822409,36870994,99604185.5,640.84
5/23/2018,780870326686701650576,25965,3252.173,274364.416,833377,36970161,99625074.6875,577.01
5/24/2018,718821398058702516365,25467,3223.61,264380.7978,811167,37060911,99645426.96875,602.59
5/25/2018,688278233288638760460,24930,3202.992,266471.1125,800838,37152434,99666074.1875,584.77
5/26/2018,596384804368896016144,23053,3253.1279999999997,270868.0697,761932,37225124,99686784.59375,585.76
5/27/2018,546718705712742538729,23497,3215.114,264353.7928,776024,37319476,99707207.28125,569.64
5/28/2018,862659407170854551076,25414,3232.3920000000003,269029.2955,861002,37411777,99727879.8125,512.03
5/29/2018,825680263771708827003,25332,3218.953,268134.3091,812183,37507312,99748529.1875,566.59
5/30/2018,867284349850765346694,25508,3177.264,265948.756,817167,37610708,99769208.84375,557.12
5/31/2018,1073931359970037777455,27436,3249.295,272316.521,832842,37700971,99789952.90625,577.23
6/1/2018,875763461594886623603,25130,3151.675,261144.0211,758242,37785915,99810514.8125,579.01
6/2/2018,602951398846849590088,24617,3194.1290000000004,268099.8023,768017,37868807,99831224.5625,590.53
6/3/2018,590894601534515396669,25077,3202.593,266067.2667,809997,37965296,99851711.09375,619.04
6/4/2018,738620974183539765862,26427,3159.147,267430.541,807165,38055339,99872516.65625,591.31
6/5/2018,634673305813622342762,25848,3232.845,266560.0064,780654,38146541,99892858.25,608.23
6/6/2018,809118512773919576672,24376,3163.393,265007.3855,754070,38238808,99913486.34375,606.3
6/7/2018,631629547324767929118,24384,3161.718,267538.3994,775828,38336815,99934287.59375,604.44
6/8/2018,547890829721044439740,24513,3196.8579999999997,268957.8818,720017,38415694,99954979.15625,599.55
6/9/2018,439160061480240346427,24163,3303.4970000000003,280223.7453,769427,38487512,99975794.9375,593.38
6/10/2018,439124773458380885354,24560,3252.1409999999996,269619.0449,771280,38569673,99996253.25,524.74
6/11/2018,473357637638702958952,24470,3235.938,274305.6302,768985,38652011,100017065.28125,531.15
6/12/2018,466833373619292895094,23682,3333.0429999999997,277830.7046,770199,38742417,100037658.78125,494.53
6/13/2018,486765094398417436809,25448,3269.563,270306.5868,797637,38851343,100058188.8125,476.3
6/14/2018,523192811158680198047,24149,3276.9120000000003,269852.2189,765916,38950377,100078680.5,519.83
6/15/2018,601608319485534845267,22615,3257.052,269008.4063,763803,39030067,100099210.0625,487.51
6/16/2018,575569880829221891969,26353,3293.2729999999997,271809.3725,639775,39103372,100119785.1875,497.22
6/17/2018,310673913395604805045,19968,3295.288,269649.1862,648548,39169579,100140207.59375,496.74
6/18/2018,331453370209135276513,22074,3397.011,279860.27,695753,39251979,100160825.46875,517.63
6/19/2018,465793926425134386061,25000,3435.03,282435.7599,778765,39325443,100181303.65625,538.45
6/20/2018,437737407766924542053,25587,3375.738,279162.6223,803076,39403674,100201890.96875,536.16
6/21/2018,416030268945038739667,23526,3456.54,282764.1807,752035,39492983,100222348.71875,525.77
6/22/2018,882173226662989622718,24500,3428.843,284625.7577,770457,39575669,100242996.96875,462.16
6/23/2018,347143282742146243976,20591,3394.469,280672.2867,675918,39663257,100263646.15625,474.18
6/24/2018,514962924372328146304,20968,3454.86,281667.0977,671994,39746886,100284005.1875,455.25
6/25/2018,527396861146826992976,25228,3396.6809999999996,282781.5154,837265,39830437,100304539.8125,458.82
6/26/2018,388528456093991397193,23860,3362.827,280157.7279,732170,39903339,100325179.25,429.58
6/27/2018,388472117690681004485,24580,3486.6609999999996,288133.7823,771938,40001923,100345767.59375,441.75
6/28/2018,370161263425879972306,23926,3406.5009999999997,279301.5766,744784,40084328,100366158.40625,420.72
6/29/2018,392302217431495410147,23219,3378.95,277277.2425,735092,40165238,100386527.46875,435.25
6/30/2018,1998556790395432391585,22085,3470.085,287848.4026,632981,40214201,100407167.9375,453.42
7/1/2018,3237253063074211435881,22500,3361.5170000000003,276235.7552,622633,40244990,100427597.84375,451.95
7/2/2018,5862526226015533452619,19625,3392.111,281066.2288,489559,40282215,100448259.40625,476.58
7/3/2018,4020762462384824357176,22047,3455.917,285353.1633,573532,40320134,100468751.75,461.95
7/4/2018,2942865120270963848196,18915,3436.789,282978.2286,447112,40358254,100489223.84375,467.19
7/5/2018,2561443824110119678652,21492,3560.407,292250.0375,527586,40401183,100509644.84375,467.55
7/6/2018,3356132066301597929903,19221,3511.897,287617.8867,459075,40436984,100530065.09375,469.93
7/7/2018,3015040919354994238068,19710,3525.427,290970.122,484105,40470483,100550584.625,485.81
7/8/2018,1382161998669233668912,22366,3452.745,285211.1629,631505,40512046,100570999.625,486.19
7/9/2018,1096827245813525884944,22362,3531.1740000000004,292711.4538,651926,40561623,100591649.65625,471.48
7/10/2018,734239112198462922593,23429,3499.091,285475.5765,691771,40618961,100612008.59375,432.69
7/11/2018,838937528693382250579,22106,3357.072,277618.9439,643920,40667560,100632683.28125,445.59
7/12/2018,1363060301494929584566,21238,3441.9829999999997,280736.7326,566058,40711763,100653193.71875,430.91
7/13/2018,1531902622518950679908,20793,3446.238,277972.6386,563317,40756614,100673487.21875,432.46
7/14/2018,2932261846124502767301,19583,3424.5409999999997,278402.5296,508951,40789304,100693941.03125,433.74
7/15/2018,3561566982865693111171,18676,3422.0959999999995,280223.7415,453706,40824383,100714551.40625,449.62
7/16/2018,583144510055501208200,23433,3445.5409999999997,280468.6157,703999,40899137,100734930.21875,478.75
7/17/2018,506768490526180218320,23583,3450.889,286575.539,701292,40991571,100755669.03125,499.06
7/18/2018,478470516253139299317,23590,3478.3779999999997,284188.3364,746145,41093222,100775998.34375,479.02
7/19/2018,431950070567657920362,23728,3433.815,280865.4338,734702,41183651,100796428.90625,468.65
7/20/2018,558219141946474358009,21230,3427.893,276215.2061,671608,41283481,100816613.65625,448.84
7/21/2018,591209761714397364216,19169,3236.425,265356.9052,620634,41386815,100837183.4375,461.04
7/22/2018,367829167688820649551,20793,3345.711,277879.9228,675356,41467067,100857953.65625,457.65
7/23/2018,558459657485428185610,23066,3515.978,287300.9941,758657,41534172,100878393.21875,449.63
7/24/2018,475622972129876103397,24225,3425.937,282719.1101,784910,41616773,100898953.625,479.47
7/25/2018,443459507125299296549,24159,3475.5879999999997,289873.6853,787527,41711100,100919727.3125,471.28
7/26/2018,390998800405600554498,23504,3529.1209999999996,287517.1961,725630,41805243,100940147.09375,462.03
7/27/2018,363146119386672588735,22766,3503.12,286980.17,788715,41903836,100960660.8125,469.69
7/28/2018,512539594286985921593,19586,3544.9159999999997,288229.5692,703973,42009275,100981101.875,468.55
7/29/2018,303759406417416824159,21871,3557.469,289579.6618,716354,42116918,101001595.15625,466.2
7/30/2018,343232712471258651260,23849,3562.9240000000004,289075.2031,757712,42207852,101022010.0625,456.56
7/31/2018,355722347609619866520,23919,3529.739,290345.5569,745063,42306076,101042605.4375,431.99
8/1/2018,747822723123541657989,24727,3515.278,287162.3906,757758,42402181,101063032.53125,419.87
8/2/2018,333957457254237446916,24602,3554.0809999999997,292800.3203,779928,42473512,101083583.28125,410.83
8/3/2018,344035546741939909722,22395,3477.335,285672.7276,753190,42548009,101104100.09375,417.62
8/4/2018,401410556046793098654,21272,3565.6820000000002,292889.4426,720548,42620951,101124702.40625,406.91
8/5/2018,262742229465993020037,22206,3567.619,293048.5066,704249,42701911,101145231.875,408.81
8/6/2018,426678880059263367624,23317,3595.327,293327.109,699536,42777737,101165642.1875,404.95
8/7/2018,1344326974617500283853,19803,3566.362,291954.5748,636342,42849840,101186040.5,377.94
8/8/2018,2878016385169022870111,16263,3591.2009999999996,294985.5601,565663,42921999,101206599.5,355.57
8/9/2018,2484608658778645679907,15543,3606.0359999999996,295911.9974,538530,42987726,101227126.25,363.51
8/10/2018,1520599826192940525056,18596,3582.381,292146.4903,613892,43066197,101247570.875,331.57
8/11/2018,507308149492136363997,20285,3553.789,293393.2115,657312,43136772,101268207.5,318.01
8/12/2018,362477779726845806235,19754,3490.941,285376.3397,641927,43201878,101288559.875,318.2
8/13/2018,526721996785397933874,21954,3500.413,285178.2999,694941,43268345,101308960.53125,284.03
8/14/2018,599407782407457829613,21862,3545.297,286578.1953,690348,43339019,101329292.28125,278.31
8/15/2018,590092590063514965729,19765,3506.907,283434.3978,648565,43398282,101349639.59375,281.24
8/16/2018,524785201272860887912,22328,3436.675,279030.9812,716732,43459723,101370067.25,286.8
8/17/2018,1935163007611905771721,20514,3483.034,284891.2505,607270,43509078,101390572.15625,317.57
8/18/2018,441953223477292015139,22512,3441.651,280430.8589,627522,43555669,101411041.25,294.85
8/19/2018,394178710096255368762,22015,3468.867,282006.0502,599660,43606981,101431496.9375,299.62
8/20/2018,406410218505021680982,25134,3494.743,283826.5336,663769,43672259,101451943.15625,270.81
8/21/2018,377618559440686643604,25249,3516.086,286170.3659,605639,43731555,101472436.4375,281.13
8/22/2018,891346476414307180105,22830,3593.969,289763.7194,594918,43785438,101492737.8125,270.37
8/23/2018,599908997808548694844,24307,3451.9709999999995,279114.193,599557,43836157,101513081.65625,275.83
8/24/2018,1055963556965348138811,22859,3431.2309999999998,282957.45,596227,43888243,101533815.6875,281.37
8/25/2018,333520516759777419318,24937,3500.505,283524.6978,577239,43938589,101554238.9375,277.56
8/26/2018,950622764082727818810,24193,3569.7340000000004,288842.6926,574072,44001480,101574659.5625,274.3
8/27/2018,376453585524854123095,24863,3495.42,285297.4737,645935,44047931,101595207.5,288.02
8/28/2018,380620382285834184574,25984,3491.155,282969.428,613844,44103200,101615591.09375,295.55
8/29/2018,530744662464587155470,24552,3456.093,278007.4815,546841,44157003,101635861.34375,288.67
8/30/2018,441391249486415269646,23668,3432.2940000000003,279549.2413,592847,44209257,101656354.625,284.15
8/31/2018,447892055737218718103,22118,3465.884,280439.7219,577258,44262786,101676780.6875,281.66
9/1/2018,360563523100649137599,23748,3427.219,277588.8544,656254,44329267,101697166.625,295.36
9/2/2018,332101884048372411844,23061,3385.921,274831.7379,620267,44407612,101717669.1875,295.02
9/3/2018,372263742203328553345,25005,3406.5370000000003,274967.4979,631429,44478482,101737994.09375,288.97
9/4/2018,459978457339827467144,23087,3394.7540000000004,276727.458,589521,44540982,101758539.5,285.23
9/5/2018,362380209841284929644,25414,3435.482,277065.298,626957,44602673,101778867.875,228.27
9/6/2018,511158838466204992579,23479,3399.788,276862.3513,588959,44656421,101799435.875,229.52
9/7/2018,506599508056720256546,25113,3399.656,272247.9516,582184,44705538,101819656.4375,215.14
9/8/2018,404495483617749778944,25208,3375.92,271323.9081,543337,44745749,101839941.6875,196.77
9/9/2018,433078937122839632357,22118,3209.593,257770.4413,565631,44785802,101860208.5625,195.99
9/10/2018,448309581240748031378,23522,3220.98,260772.6661,561611,44833306,101880645.3125,197.14
9/11/2018,512254527644765086761,22317,3197.34,255565.1744,557317,44883424,101900890.4375,185.15
9/12/2018,519583146425810717084,24133,3133.092,252569.2634,570673,44937612,101921293.625,183.03
9/13/2018,535655261393735052265,24041,3049.9559999999997,246361.6094,555753,44987737,101941716.40625,211.27
9/14/2018,392433137938438069979,26309,3142.743,253565.5649,514394,45042911,101962148.375,208.87
9/15/2018,385383483215684039918,25808,3146.685,254429.8705,479695,45106424,101982585.40625,221.63
9/16/2018,370196807498742091420,27185,3129.495,253293.4755,458432,45157167,102003094.53125,220.12
9/17/2018,442143632482981538678,25919,3140.087,254187.1006,553720,45228749,102023574.96875,196.04
9/18/2018,543078626345877564213,26176,3178.8920000000003,253649.0746,500513,45293967,102043752.5,208.39
9/19/2018,698459808022010329558,20024,3170.66,257726.225,507255,45346244,102064301.375,209.78
9/20/2018,494757311551543058987,24244,3176.542,256660.2049,498146,45410431,102084725.65625,224.76
9/21/2018,680152691787905908462,26244,3112.105,255415.9684,544686,45461583,102105445.0625,247.69
9/22/2018,419376992861723495444,25021,3278.09,262892.1809,470309,45509222,102125766.59375,240.78
9/23/2018,370298071879600012952,25761,3248.982,260332.227,468627,45552439,102146091.125,244.55
9/24/2018,679386812612780140374,28688,3264.6820000000002,261741.3439,480337,45590266,102166431.125,227.92
9/25/2018,514749182324165857709,28211,3222.555,259333.6504,519108,45634004,102186851.375,219.2
9/26/2018,535126297948815019552,29742,3283.6690000000003,266760.1081,493507,45675061,102207454.53125,214.21
9/27/2018,569997043131453503639,29477,3276.765,265516.5942,504047,45720373,102227966.65625,229.09
9/28/2018,620865649011310454262,28068,3285.647,264448.9358,500407,45768146,102248381.65625,221.56
9/29/2018,662158329233321623860,20428,3265.763,259938.0808,434315,45817630,102268621.34375,231.32
9/30/2018,522137411449056881768,23846,3260.1609999999996,263793.7941,479351,45863137,102289132.4375,232.6
10/1/2018,611806878825730965761,24593,3240.653,259027.1628,476308,45910383,102309434.84375,230.89
10/2/2018,646265081061878413590,24107,3211.925,259556.2604,490262,45959870,102329949.03125,225.41
10/3/2018,444725781937520905647,21423,3226.085,258086.8149,559006,46023954,102350244.5,219.97
10/4/2018,441227546690282221443,22655,3261.7529999999997,261317.7945,559181,46085905,102370614.125,221.76
10/5/2018,429831401691868886758,20849,3277.0009999999997,259922.335,595361,46155811,102390791.1875,227.9
10/6/2018,290769198671217969434,17610,3252.6090000000004,261827.4556,596865,46245923,102411283.15625,224.62
10/7/2018,314187829229961897067,15402,3275.289,263804.8258,497767,46316597,102431804.46875,225.65
10/8/2018,431496702614047078645,17036,3311.6020000000003,266039.6993,542842,46380175,102452231.28125,229.33
10/9/2018,387495837112857242950,18245,3289.361,263567.6875,537028,46439045,102472582.34375,227.49
10/10/2018,447940964710509686920,16867,3294.91,263745.3818,516772,46485924,102492944.09375,225.26
10/11/2018,471926908759280813842,18166,3219.699,259550.9898,570525,46539754,102513431.65625,189.83
10/12/2018,617706520971357245509,20202,3237.2090000000003,259276.4273,562140,46599664,102533813.46875,195.97
10/13/2018,341114582158222286863,17319,3196.433,256898.5131,541797,46658560,102554250.59375,199.45
10/14/2018,295784466140686208045,15242,3220.776,259153.1832,511719,46736817,102574715.65625,194.99
10/15/2018,409714491824754337426,17581,3215.462,257050.9069,562011,46805064,102595029.03125,210.8
10/16/2018,351755167762662386642,17645,3205.597,257301.1164,575450,46873582,102615410.0,210.22
10/17/2018,382899377009299906354,17763,3189.8540000000003,255963.6456,580354,46937003,102635809.15625,207.6
10/18/2018,362986377349918358617,17769,3237.578,260467.6722,565791,47015838,102656246.75,202.49
10/19/2018,414567744807115338721,18544,3213.605,257014.036,601119,47082211,102676540.34375,202.86
10/20/2018,365682893582561479631,15752,3157.2059999999997,254001.5821,534080,47198960,102696990.3125,205.08
10/21/2018,331528021882481037900,16116,3128.315,250880.723,508014,47293906,102717346.90625,204.77
10/22/2018,399544008318369367470,19571,3114.619,248448.5101,577314,47377063,102737595.6875,203.6
10/23/2018,407241400125580766442,17617,3099.8709999999996,251290.444,556231,47457452,102758171.5625,203.7
10/24/2018,470944435057705878737,20667,3147.335,252624.5976,532709,47541182,102778554.59375,202.92
10/25/2018,543008039415706667304,21879,3122.255,248587.8675,537236,47633029,102798801.21875,201.23
10/26/2018,480749730708318805552,20114,3064.7929999999997,247418.1596,551218,47718011,102819303.3125,203.37
10/27/2018,352777078102902271762,15214,3127.761,249171.0755,499165,47809901,102839546.09375,202.79
10/28/2018,332819870180835694384,15574,3096.5229999999997,247255.9293,509862,47934643,102859855.15625,203.72
10/29/2018,427227664414333277176,19679,3051.8379999999997,245030.1321,614695,48024536,102880251.21875,195.67
10/30/2018,422831718431546554157,19083,3099.49,246201.3542,608397,48138271,102900422.46875,196.19
10/31/2018,423391560465868460104,17867,3108.4309999999996,250905.0699,585707,48250925,102920927.5625,197.85
11/1/2018,406728329795890992386,18086,3061.598,244006.5278,589096,48339674,102941166.78125,198.73
11/2/2018,443731385231838138330,17166,3004.502,238273.7031,548534,48402315,102961306.4375,201.02
11/3/2018,396984332616633844036,15800,3000.8309999999997,238121.4847,505015,48470030,102981486.78125,199.47
11/4/2018,353364412997294445352,15888,3033.495,242188.0672,510848,48544458,103001769.875,211.3
11/5/2018,503192426931632829851,17562,2989.388,240396.5874,582354,48609822,103022163.96875,209.7
11/6/2018,508602117579979362644,18894,3013.425,240620.5981,597166,48676699,103042415.75,219.56
11/7/2018,467816806095066166911,17796,3002.738,242339.0598,564602,48744599,103062897.21875,217.99
11/8/2018,547588247248989835058,18379,3062.2129999999997,244303.624,555392,48825756,103083132.5,211.29
